timestamp_s,ego_x,ego_y,ego_speed_kmh,ego_heading_deg,lateral_deviation_m,indicator_state,vehicle_length_m,vehicle_width_m,ego_origin_ref,collision_flag,task_complete
12.8,-105.5643916062,12.706245128838,11.9661264923723,238.760302159737,0.198219811313938,none,2.1,1.4,rear_axle_center,0,0
12.9,-105.739138882007,12.4134640412456,12.5334378241157,239.682124478622,0.374630924060188,none,2.1,1.4,rear_axle_center,0,0
13,-105.914683123937,12.1032023370783,13.0710416193194,241.900639408008,0.551938499140893,none,2.1,1.4,rear_axle_center,0,0
13.1,-106.085765999035,11.7736429152373,13.6324471126056,243.372621831156,0.724894632722477,none,2.1,1.4,rear_axle_center,0,0
13.2,-106.25219196908,11.4250303516985,14.1654648716753,245.792062050616,0.893302397492615,none,2.1,1.4,rear_axle_center,0,0
13.3,-106.413935254636,11.0577505519125,14.732694863495,247.243292083291,1.0571338176509,none,2.1,1.4,rear_axle_center,0,0
13.4,-106.5726382465,10.6716873857598,15.3035807353153,248.989499883383,1.21803191845823,none,2.1,1.4,rear_axle_center,0,0
13.5,-106.726037275237,10.266347128646,15.8764598304017,250.548978238889,1.37373587770539,none,2.1,1.4,rear_axle_center,0,0
13.6,-106.885992548991,9.8457001791472,16.4963687946267,249.721191968952,1.53608310971297,none,2.1,1.4,rear_axle_center,0,0
13.7,-107.053939254176,9.40950991274192,17.0959841275718,249.528940104958,1.70651012463585,none,2.1,1.4,rear_axle_center,0,0
13.8,-107.22239143393,8.95575144562337,17.6863217741166,250.062277279594,-1.6224573863607,none,2.1,1.4,rear_axle_center,0,0
13.9,-107.378121666767,8.48128208431083,18.2272484527805,252.556670937789,-1.46402874053446,none,2.1,1.4,rear_axle_center,0,0
14,-107.522737278673,7.98759173514068,18.7652455947727,255.149401095879,-1.3166051192937,none,2.1,1.4,rear_axle_center,0,0
14.1,-107.645369008087,7.47404748887133,19.2859667116324,257.795078790537,-1.19105200522764,none,2.1,1.4,rear_axle_center,0,0
14.2,-107.772103662881,6.94473408671754,19.928505424602,257.101158536513,-1.06130626569575,none,2.1,1.4,rear_axle_center,0,0
14.3,-107.902442199318,6.39733485230958,20.5378313315034,257.06405548083,-0.927853748573688,none,2.1,1.4,rear_axle_center,0,0
14.4,-108.04085840796,5.8339851284664,21.1491909925404,256.690027971444,-0.78623289131257,none,2.1,1.4,rear_axle_center,0,0
14.5,-108.177449492262,5.25280649237073,21.7546127376854,256.975126215017,-0.646335637008827,none,2.1,1.4,rear_axle_center,0,0
14.6,-108.311906265238,4.65413370755284,22.3550250974127,257.744371905098,-0.0702228206266418,none,2.1,1.4,rear_axle_center,0,0
14.7,-108.422873303842,4.03517610307422,22.8691264724329,260.94056420692,-0.3939843911881,none,2.1,1.4,rear_axle_center,0,0
14.8,-108.509901229913,3.39778237048697,23.4508247108812,263.144412879958,-0.303329485326179,none,2.1,1.4,rear_axle_center,0,0
14.9,-108.580368017536,2.74200665765663,24.0504765476763,265.111305999682,-0.229130809405131,none,2.1,1.4,rear_axle_center,0,0
15,-108.631449751168,2.06751533724021,24.6544313205931,266.979318952459,-0.174210334023968,none,2.1,1.4,rear_axle_center,0,0
15.1,-108.660144225963,1.37478270746538,25.2417655832457,269.157087484259,-0.141572915348699,none,2.1,1.4,rear_axle_center,0,0
15.2,-108.692413539636,0.664759905598828,25.8968497902955,267.387602263937,-0.10526229070617,none,2.1,1.4,rear_axle_center,0,0
15.3,-108.73714710939,-0.0629799421914305,26.5218591598451,266.97502401117,-0.0563867569281013,none,2.1,1.4,rear_axle_center,0,0
15.4,-108.780749748579,-0.808331353736281,27.1458591550321,266.648892870288,-0.00854188084445032,none,2.1,1.4,rear_axle_center,0,0
15.5,-108.824327377691,-1.57083379388497,27.7702573817043,266.641426583714,0.0393756184980327,none,2.1,1.4,rear_axle_center,0,0
15.6,-108.869342526306,-2.35042062591542,28.3961771226782,266.619950105357,0.0626347660693267,none,2.1,1.4,rear_axle_center,0,0
15.7,-108.915225224897,-3.1473648685363,29.0242129001855,266.68430763089,-0.0769737942247038,none,2.1,1.4,rear_axle_center,0,0
15.8,-108.961770623488,-3.96183295392571,29.6545354947152,266.746545236106,0.190427497789635,none,2.1,1.4,rear_axle_center,0,0
15.9,-109.008792626104,-4.79390561912314,30.2869545085549,266.798864848453,0.242185346177774,none,2.1,1.4,rear_axle_center,0,0
16,-109.056044610468,-5.64362299817354,30.9212769742819,266.862551872575,0.268431386720374,none,2.1,1.4,rear_axle_center,0,0
16.1,-109.103240340746,-6.51101931470794,31.5575028817943,266.921245571603,0.346406270406593,none,2.1,1.4,rear_axle_center,0,0
